,country,keyword,topic,subtopic,user,date,text,favorite_count,followers_count,url
100,India,environment,Electricity/Heat,Gas,Faiz_INC,Wed Feb 17 07:51:15 +0000 2021,"To save environment, let us believe as Andh bhakts, BJP has increased Petrol &amp; Diesel prices. What about LPG Gas? E… https://t.co/D0G7NBQba5",18,8091,https://t.co/D0G7NBQba5
101,Unknow,environment,Land-Use Change and Forestry,Forest,cda_environment,Thu Feb 18 11:28:41 +0000 2021,"Visit of DG Environment to the Malpur forest Murree road near Bani gala. 

Site visited for the model forrest in Is… https://t.co/sCSQ1ntWNE",18,2907,https://t.co/sCSQ1ntWNE
102,Unknow,climate,Electricity/Heat,Electricity,muditparashari3,Tue Feb 16 11:59:55 +0000 2021,@theskindoctor13 @ANI I am sure Kejriwal will not give any subsidy on electricity now and will save lakhs of jobs a… https://t.co/LlcuaDBUDs,18,234,https://t.co/LlcuaDBUDs
103,Unknow,environment,Land-Use Change and Forestry,Forest,drmsdah,Wed Feb 17 11:01:28 +0000 2021,"Today on17.02.21Sri Babul Supriyo Hon'ble Minister of State for Environment,Forest and Climate Change laid the foun… https://t.co/EARSlYArQZ",17,24125,https://t.co/EARSlYArQZ
104,Unknow,climate,Land-Use Change and Forestry,Forest,timesofindia,Tue Feb 16 08:43:20 +0000 2021,"Glasgow will host COP26, he (Alok Sharma) is meeting various leaders &amp; discussing with them to arrive at landing zo… https://t.co/wvYoqgTzpX",16,13414262,https://t.co/wvYoqgTzpX
105,Unknow,climate,Electricity/Heat,Gas,RichardDaleT,Fri Feb 12 14:18:06 +0000 2021,So...ahem. All of you climate zombies and fossil fuel haters who are enjoying heat provided by natural gas need to… https://t.co/D9sggPWt5b,16,4075,https://t.co/D9sggPWt5b
106,Unknow,climate,Other Fuel Combustion,Fuel,RichardDaleT,Fri Feb 12 14:18:06 +0000 2021,So...ahem. All of you climate zombies and fossil fuel haters who are enjoying heat provided by natural gas need to… https://t.co/D9sggPWt5b,16,4075,https://t.co/D9sggPWt5b
107,India,environment,Land-Use Change and Forestry,Forest,OdishaWater,Sun Feb 14 06:33:33 +0000 2021,"Inspection of Hon'ble Minister Forest &amp; Environment along with high level technical team headed by EIC, WR to propo… https://t.co/KV1E9KXeOl",16,34374,https://t.co/KV1E9KXeOl
108,India,CO2,Energy,Energy,srikar_tech,Fri Feb 12 03:26:52 +0000 2021,"#Bitcoin validated p2p digital cash. But a single #Bitcoin transaction equals 3200 miles of electric driving, emits… https://t.co/7xtNmTPNcx",15,305,https://t.co/7xtNmTPNcx
109,India,environment,Manufacturing/Construction,Cloth,Drsarika005,Mon Feb 15 13:16:47 +0000 2021,@Warriormomsin @BhavreenMK @sherryfrosh @anujabali @AnupamaPande2 @pandianbear @AQI_India @CleanAirMoms @MRTB_India… https://t.co/VvurhxdGk0,15,3524,https://t.co/VvurhxdGk0
110,Unknow,climate,Other Fuel Combustion,Wildfire,ColoradoSun,Mon Feb 15 03:10:01 +0000 2021,"“We’ve got a pretty deep hole that 2020 has dug for us,” said Jon Meyer, research climatologist for the Utah Climat… https://t.co/kGuLZE63xR",15,22281,https://t.co/kGuLZE63xR
111,India,climate,Energy,Energy,livemint,Thu Feb 18 07:50:27 +0000 2021,"ISA to launch World Solar Bank at global climate meet in November 

(@UtpalBhaskar reports)

https://t.co/3k0GbBvP8T https://t.co/7wnLUpmTzV",15,1946377,no url
112,Unknow,climate,Agriculture,Rice,suneelteotia,Wed Feb 17 03:26:53 +0000 2021,Every rice bag hates Hindu and Hindustan including that so called 21yrs old climate warrior https://t.co/qfP4vgN2lX,15,5416,no url
113,Sri Lanka,climate,Waste,Waste,yudhanjaya,Wed Feb 17 15:09:49 +0000 2021,"[2] Witness is a fictional, floating megacity set in a post-climate-change future. 
Witness is made out of Distrikt… https://t.co/23HlX0nCxG",15,8100,https://t.co/23HlX0nCxG
114,India,environment,Land-Use Change and Forestry,Forest,pervinsanghvi,Thu Feb 18 17:07:21 +0000 2021,"In the last 20 years, Uttarakhand has lost more than 50,000 hectares of forest cover, leading to micro-climatic cha… https://t.co/3bZeUXgWgX",14,5017,https://t.co/3bZeUXgWgX
115,India,climate,Electricity/Heat,Renewable,UNinIndia,Fri Feb 12 08:15:19 +0000 2021,"🇮🇳's commitments have the potential to course correct the world:
- Redoubling renewable energy ambitions to 450 GW… https://t.co/fT3jntefYW",14,211744,https://t.co/fT3jntefYW
116,India,climate,Agriculture,Agriculture,UNinIndia,Fri Feb 12 08:15:19 +0000 2021,"🇮🇳's commitments have the potential to course correct the world:
- Redoubling renewable energy ambitions to 450 GW… https://t.co/fT3jntefYW",14,211743,https://t.co/fT3jntefYW
117,India,climate,Land-Use Change and Forestry,Forest,pervinsanghvi,Thu Feb 18 17:07:21 +0000 2021,"In the last 20 years, Uttarakhand has lost more than 50,000 hectares of forest cover, leading to micro-climatic cha… https://t.co/3bZeUXgWgX",14,5017,https://t.co/3bZeUXgWgX
118,India,climate,Energy,Energy,UNinIndia,Fri Feb 12 08:15:19 +0000 2021,"🇮🇳's commitments have the potential to course correct the world:
- Redoubling renewable energy ambitions to 450 GW… https://t.co/fT3jntefYW",14,211744,https://t.co/fT3jntefYW
119,Pakistan,environment,Agriculture,Agriculture,aasifsharif,Tue Feb 16 23:38:13 +0000 2021,"The way food (agriculture is done) is produced, it is hazardous for life and environment. We have no option but to… https://t.co/HxhHb70GYM",14,1308,https://t.co/HxhHb70GYM
120,Bangladesh,environment,Manufacturing/Construction,Manufacturing,dailystarnews,Tue Feb 16 05:48:12 +0000 2021,.@BillGates exudes optimism in discussing the world's ability to tackle climate change – until he hits on manufactu… https://t.co/GQQ0jw7d3x,14,882904,https://t.co/GQQ0jw7d3x
121,Unknow,climate,Energy,Energy,jeffmorl,Wed Feb 17 23:59:36 +0000 2021,"How one ""private"" power grid exposed an energy grid unprepared for climate change. https://t.co/Z659f7FHIC",14,91,no url
122,Bangladesh,climate,Manufacturing/Construction,Manufacturing,dailystarnews,Tue Feb 16 05:48:12 +0000 2021,.@BillGates exudes optimism in discussing the world's ability to tackle climate change – until he hits on manufactu… https://t.co/GQQ0jw7d3x,14,882904,https://t.co/GQQ0jw7d3x
123,India,climate,Agriculture,Meat,htTweets,Wed Feb 17 12:05:00 +0000 2021,Plant-eating dinosaurs probably arrived in the Northern Hemisphere millions of years after their meat-eating cousin… https://t.co/WjyAHzIxSc,13,7897499,https://t.co/WjyAHzIxSc
124,India,climate,Manufacturing/Construction,Chemicals,meenavyas50,Sun Feb 14 13:32:49 +0000 2021,"@OpIndia_com What kind of  climate activist she is. Her dress is not cotton, a biodegradable material. She may be u… https://t.co/NIURhr9coh",13,2265,https://t.co/NIURhr9coh
125,Sri Lanka,environment,Waste,Waste,Sansajran,Thu Feb 18 08:43:31 +0000 2021,"The appointment to the consultant was at 14.05 and Child eye staff called our name at14.02 and took inside. 

No wa… https://t.co/htDoLIlQZR",13,11709,https://t.co/htDoLIlQZR
126,India,climate,Agriculture,Fertilizer,GreatGameIndia,Thu Feb 18 06:44:02 +0000 2021,"While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to ac… https://t.co/nMnvjyXKGk",13,21940,https://t.co/nMnvjyXKGk
127,India,environment,Transportation,Car,RinkiSharma,Sun Feb 14 10:53:09 +0000 2021,"#NoCarSundays 
I am committed towards environment protection.I am not using my car on Sundays ,can you show same co… https://t.co/QEZZHQoVu1",13,811,https://t.co/QEZZHQoVu1
128,India,climate,Manufacturing/Construction,Manufacturing,BT_India,Mon Feb 15 18:03:28 +0000 2021,"Manufacturing could challenge climate goals, says Bill Gates

https://t.co/vr2fPr8p42",13,1093604,no url
129,India,climate,Agriculture,Meat,GreatGameIndia,Thu Feb 18 06:44:02 +0000 2021,"While promoting his new book, “How to Avoid a Climate Disaster”, #BillGates talked at length about his vision to ac… https://t.co/nMnvjyXKGk",13,21940,https://t.co/nMnvjyXKGk
130,Unknow,climate,Land-Use Change and Forestry,Deforestation,AlokPatel,Sun Feb 14 12:28:40 +0000 2021,"Biggest cause of deforestation: Agriculture
Largest user of water: Agriculture
Largest contaminator of water with c… https://t.co/z3DFGTsSJx",13,1194,https://t.co/z3DFGTsSJx
131,Unknow,climate,Manufacturing/Construction,Chemicals,AlokPatel,Sun Feb 14 12:28:40 +0000 2021,"Biggest cause of deforestation: Agriculture
Largest user of water: Agriculture
Largest contaminator of water with c… https://t.co/z3DFGTsSJx",13,1194,https://t.co/z3DFGTsSJx
132,India,environment,Electricity/Heat,Electricity,RECLindia,Sat Feb 13 06:30:05 +0000 2021,"#ContestAlert
LEDs save about 15% on annual household electricity bills and reduce carbon emission. Use LEDs and… https://t.co/V7x8WUy43r",13,18127,https://t.co/V7x8WUy43r
133,India,climate,Electricity/Heat,Gas,Birenvakil,Sat Feb 13 16:08:47 +0000 2021,#Biden shutting #Dakota access pipeline which transports oil fm #baccan to illinois..almost 200 celebreties wrote a… https://t.co/J9yHpL1S6c,12,1950,https://t.co/J9yHpL1S6c
134,India,climate,Transportation,Train,bapnaa,Thu Feb 18 19:47:21 +0000 2021,@vkhosla @GlobalEcoGuy @KateRaworth 2. Understand that it’ll take 100M people in 100 countries to get there - entre… https://t.co/BNzE22FF5O,12,3957,https://t.co/BNzE22FF5O
135,India,climate,Electricity/Heat,Oil,Birenvakil,Sat Feb 13 16:08:47 +0000 2021,#Biden shutting #Dakota access pipeline which transports oil fm #baccan to illinois..almost 200 celebreties wrote a… https://t.co/J9yHpL1S6c,12,1950,https://t.co/J9yHpL1S6c
136,India,climate,Agriculture,Meat,rishpardikar,Thu Feb 18 05:07:42 +0000 2021,"Geoengineering &amp; synthetic meat as solutions to climate change 🙄

@NewIndianXpress is clearly in need of good scien… https://t.co/MYOOZYN8ES",12,954,https://t.co/MYOOZYN8ES
137,Unknow,climate,Electricity/Heat,Oil,COHouseDem,Fri Feb 12 19:12:38 +0000 2021,"""The ravaging effects of climate change are already at our doorstep, and it’s taxpayers who are footing the bill.""… https://t.co/LxBDe9rk67",12,13353,https://t.co/LxBDe9rk67
138,India,climate,Energy,Energy,SocialAlphaIN,Sat Feb 13 06:35:46 +0000 2021,Tune into our entrepreneur panel at the launch Techtonic - Innovations in Clean Energy on ‘Scaling CleanTech Innova… https://t.co/f1hLrKz3gd,12,3042,https://t.co/f1hLrKz3gd
139,India,climate,Energy,Energy,SirfRoop,Fri Feb 12 05:28:41 +0000 2021,Uttarakhand Tragedy | Climate change and its imperatives for energy security @moneycontrolcom https://t.co/s7ACn9nJyc,12,9230,no url
140,Unknow,climate,Electricity/Heat,Gas,COHouseDem,Fri Feb 12 19:12:38 +0000 2021,"""The ravaging effects of climate change are already at our doorstep, and it’s taxpayers who are footing the bill.""… https://t.co/LxBDe9rk67",12,13353,https://t.co/LxBDe9rk67
141,Unknow,environment,Manufacturing/Construction,Cloth,YurInnerVoice,Mon Feb 15 12:56:58 +0000 2021,"@taru_uniyal @jaideepb All those shouting about activism on environment, well me and my kids planted 3 Neem, 4 Jamu… https://t.co/3e2VC5jjOo",12,155,https://t.co/3e2VC5jjOo
142,India,environment,Agriculture,Meat,biyasib,Tue Feb 16 08:57:52 +0000 2021,"The amount of misinformation jeez- the tanning process itself is extremely harmful for the environment. Besides, hi… https://t.co/oNwLNCzVll",11,129,https://t.co/oNwLNCzVll
143,India,environment,Land-Use Change and Forestry,Forest,EcoSagarsingh,Sat Feb 13 18:38:34 +0000 2021,Planted 25 saplings in Mumbai with  a  main intention to educate 50 kids about Forest Ecology supporting… https://t.co/uawm1YI0j1,11,49,https://t.co/uawm1YI0j1
144,Unknow,environment,Energy,Energy,EPIC_India,Thu Feb 18 07:54:19 +0000 2021,"We would love to see you join our mailing list!
Catch all the latest updates of our work in #energy &amp; #environment… https://t.co/Y4RrWPkJtx",11,2136,https://t.co/Y4RrWPkJtx
145,India,CO2,Electricity/Heat,Gas,InfoGujcost,Thu Feb 18 13:47:45 +0000 2021,"Mars atmosphere is having about 96 % Carbon Dioxide with minor gas as Argon and Nitrogen. 

MOXIE is an exploration… https://t.co/cDxxt5bN7h",11,2215,https://t.co/cDxxt5bN7h
146,India,environment,Waste,Waste,NIELITIndia,Fri Feb 12 11:26:15 +0000 2021,Spreading awareness about #EWaste management among #NIELIT officials through a lecture on ‘Impact of Electronic Was… https://t.co/0W4kzM4V0t,11,37735,https://t.co/0W4kzM4V0t
147,Unknow,climate,Electricity/Heat,Oil,uafairbanks,Fri Feb 12 21:02:50 +0000 2021,UAF doctoral candidate Tom Glass has spent the past two years studying how Alaska's wolverine population is adaptin… https://t.co/M17BAljyr6,11,8284,https://t.co/M17BAljyr6
148,India,environment,Waste,Waste,Adaniports,Thu Feb 18 13:14:46 +0000 2021,#MundraPort has been awarded the prestigious Greentech Sustainability Award in Recycling &amp; Waste Management Categor… https://t.co/A0SuEK3KR4,11,5735,https://t.co/A0SuEK3KR4
149,Unknow,environment,Electricity/Heat,Oil,murdlin,Thu Feb 18 07:33:53 +0000 2021,I..... HAHAHAHA we been decades past knowing oil isn't doing the environment any good and people like you still pre… https://t.co/EkE2Vdw6H6,10,209,https://t.co/EkE2Vdw6H6
150,Pakistan,environment,Land-Use Change and Forestry,Forestry,PtiNorthPunjab,Fri Feb 12 13:04:19 +0000 2021,"Miyawaki Urban Forestry Technique 22 times more environment friendly, no pesticides or fertilizer, no maintenance a… https://t.co/TJUEhONgb3",10,100987,https://t.co/TJUEhONgb3
151,Pakistan,environment,Agriculture,Fertilizer,PtiNorthPunjab,Fri Feb 12 13:04:19 +0000 2021,"Miyawaki Urban Forestry Technique 22 times more environment friendly, no pesticides or fertilizer, no maintenance a… https://t.co/TJUEhONgb3",10,100987,https://t.co/TJUEhONgb3
152,India,climate,Electricity/Heat,Electricity,aparanjape,Tue Feb 16 18:20:57 +0000 2021,"“We’re basically not doing enough on the hard stuff: steel, cement, meat...”  

“And sadly, the things people think… https://t.co/UEge0VS7Bs",10,61486,https://t.co/UEge0VS7Bs
153,India,climate,Industrial Processes,Cement,aparanjape,Tue Feb 16 18:20:57 +0000 2021,"“We’re basically not doing enough on the hard stuff: steel, cement, meat...”  

“And sadly, the things people think… https://t.co/UEge0VS7Bs",10,61480,https://t.co/UEge0VS7Bs
154,India,climate,Agriculture,Agriculture,deepa_padma,Tue Feb 16 08:28:37 +0000 2021,"My latest is on a study that predicts there will be an increase in flash droughts in India, due to climate change w… https://t.co/Ms15HQkTiI",10,828,https://t.co/Ms15HQkTiI
155,India,climate,Land-Use Change and Forestry,Forest,WOTRIndia,Tue Feb 16 11:51:39 +0000 2021,We need to works together in a collaborative way to achieve the nature based solutions so as to make a difference i… https://t.co/aSC45ff6LH,10,1165,https://t.co/aSC45ff6LH
156,Unknow,climate,Land-Use Change and Forestry,Deforestation,aanchii_sharma,Sat Feb 13 12:29:40 +0000 2021,"According to a new report, the western Himalayan region comprising Jammu, Kashmir and Ladakh could heat up to catas… https://t.co/T8onxwi33Y",10,547,https://t.co/T8onxwi33Y
157,India,environment,Transportation,Car,RinkiSharma,Sun Feb 14 11:25:02 +0000 2021,"We all should put our efforts towards #environment ,each and every effort is important.
Don't drive your car on Sun… https://t.co/Mmm6oaVeJb",10,811,https://t.co/Mmm6oaVeJb
158,Pakistan,climate,Land-Use Change and Forestry,Forestry,RazaAkram222,Fri Feb 12 05:20:27 +0000 2021,"Today at Main Boulevard, I observed dense fog covering the installed flexes of ""Miyawaki Urban Forest"".
This tells… https://t.co/zuYpYKlESb",10,2022,https://t.co/zuYpYKlESb
159,Pakistan,climate,Manufacturing/Construction,Manufacturing,Profitpk,Mon Feb 15 18:16:25 +0000 2021,"'There is currently no way to make steel or cement without releasing climate-warming emissions. Yet, neither govern… https://t.co/QIduN8dqUG",9,15389,https://t.co/QIduN8dqUG
160,Unknow,environment,Energy,Energy,ollliiv,Tue Feb 16 21:23:09 +0000 2021,Everything happening in Texas makes me remember the little fact that nuclear energy works without wind and sun and… https://t.co/N9pSim6lTj,9,507,https://t.co/N9pSim6lTj
161,Pakistan,climate,Industrial Processes,Cement,Profitpk,Mon Feb 15 18:16:25 +0000 2021,"'There is currently no way to make steel or cement without releasing climate-warming emissions. Yet, neither govern… https://t.co/QIduN8dqUG",9,15389,https://t.co/QIduN8dqUG
162,Unknow,CO2,Industrial Processes,Industrial,MoonshineBunny,Tue Feb 16 16:31:52 +0000 2021,"@Ajcameron21 @paincomics @dinoman_j That'll reduce CO2 output, but would also reduce industrial output, decreasing… https://t.co/63CmgEeiHP",9,203,https://t.co/63CmgEeiHP
163,Unknow,environment,Land-Use Change and Forestry,Deforestation,PTIAJK_Official,Fri Feb 12 09:36:05 +0000 2021,Deforestation isn’t only poisonous for environment but also affects the seasons. Climate change is also causing for… https://t.co/8rxzpkI5Ri,9,18825,https://t.co/8rxzpkI5Ri
164,India,environment,Agriculture,Agriculture,ZqCeZWMvQxEbtC,Tue Feb 16 04:16:49 +0000 2021,In Germany Farmers are protesting against the corporatisation of agriculture &amp; new environment laws that mandate th… https://t.co/12It0TTRuA,9,231,https://t.co/12It0TTRuA
165,Unknow,climate,Energy,Energy,bobhilt,Fri Feb 12 07:26:15 +0000 2021,"Interesting interview with @tonyseba . If you're not familiar with his stuff, it might just blow your circuits a bi… https://t.co/Uuuf7HF069",9,393,https://t.co/Uuuf7HF069
166,Unknow,CO2,Electricity/Heat,Gas,shaneivey,Tue Feb 16 22:42:49 +0000 2021,"Did you know that if you eat THREE FEWER STEAKS a week, you would cut greenhouse gases by next to nothing because o… https://t.co/PisQu8AK48",9,2585,https://t.co/PisQu8AK48
167,Sri Lanka,climate,Agriculture,Agriculture,WLE_CGIAR,Fri Feb 12 11:01:16 +0000 2021,"Looking back on @WomenScienceDay meet @VyasShalika, Climate Change and Agriculture Research Consultant at @CIMMYT.… https://t.co/In1m5AVlXS",9,24672,https://t.co/In1m5AVlXS
168,India,climate,Energy,Energy,ShwetalPShah,Thu Feb 18 17:27:44 +0000 2021,ISA to launch World Solar Bank at global climate meet in Nov https://t.co/pJu9DREVFr,9,517,no url
169,Pakistan,environment,Land-Use Change and Forestry,Forestry,PtiNorthPunjab,Fri Feb 12 13:02:13 +0000 2021,Miyawaki Urban Forestry Technique Viable Environment Solution release 30% more Oxygen and Absorb 40% more Carbon… https://t.co/A0tabSp7Z7,9,100987,https://t.co/A0tabSp7Z7
170,Unknow,climate,Land-Use Change and Forestry,Deforestation,PTIAJK_Official,Fri Feb 12 09:36:05 +0000 2021,Deforestation isn’t only poisonous for environment but also affects the seasons. Climate change is also causing for… https://t.co/8rxzpkI5Ri,9,18825,https://t.co/8rxzpkI5Ri
171,India,environment,Other Fuel Combustion,Fuel,RamvirBidhuri,Wed Feb 17 13:20:06 +0000 2021,CPCL's new gasoline desulphurization unit is another effort for a greener future. The refinery will now produce low… https://t.co/xpGJpWqwIM,9,9507,https://t.co/xpGJpWqwIM
172,India,climate,Land-Use Change and Forestry,Forest,DEFCCOfficial,Tue Feb 16 10:17:59 +0000 2021,"While remembering the valiant #forestofficers who sacrificed their lives safeguarding natural resources, hon'able m… https://t.co/bsRO6eEtDN",9,24857,https://t.co/bsRO6eEtDN
